DateCirculation,Heure,LiaisonId,NombreBilletCircule
2025-11-01,13,13774,2
2025-11-01,14,13774,3
2025-11-01,15,13774,4
2025-11-01,16,13774,1
2025-11-01,17,13774,1
2025-11-01,18,13774,2
2025-11-01,19,13774,2
2025-11-01,20,13774,1
2025-11-01,21,13774,3
2025-11-01,22,13774,1
2025-11-01,23,13774,1
2025-11-01,0,13775,3
2025-11-01,1,13775,1
2025-11-01,2,13775,2
2025-11-01,3,13775,1
2025-11-01,4,13775,1
2025-11-01,5,13775,1
2025-11-01,6,13775,1
2025-11-01,7,13775,2
2025-11-01,8,13775,2
2025-11-01,9,13775,4
2025-11-01,10,13775,4
2025-11-01,11,13775,0
2025-11-01,12,13775,2
2025-11-01,13,13775,3
2025-11-01,14,13775,0
2025-11-01,15,13775,1
2025-11-01,16,13775,5
2025-11-01,17,13775,3
2025-11-01,18,13775,7
2025-11-01,19,13775,6
2025-11-01,20,13775,0
2025-11-01,21,13775,1
2025-11-01,22,13775,3
2025-11-01,23,13775,4
2025-11-01,0,13776,3
2025-11-01,1,13776,2
2025-11-01,2,13776,1
2025-11-01,3,13776,1
2025-11-01,4,13776,2
2025-11-01,5,13776,2
2025-11-01,6,13776,3
2025-11-01,7,13776,7
2025-11-01,8,13776,3
2025-11-01,9,13776,3
2025-11-01,10,13776,2
2025-11-01,11,13776,3
2025-11-01,12,13776,5
2025-11-01,13,13776,1
2025-11-01,14,13776,0
2025-11-01,15,13776,2
2025-11-01,16,13776,2
2025-11-01,17,13776,2
2025-11-01,18,13776,2
2025-11-01,19,13776,1
2025-11-01,20,13776,0
2025-11-01,21,13776,2
2025-11-01,22,13776,2
2025-11-01,23,13776,3
2025-11-01,0,13777,2
2025-11-01,1,13777,2
2025-11-01,2,13777,3
2025-11-01,3,13777,3
2025-11-01,4,13777,2
2025-11-01,5,13777,1
2025-11-01,6,13777,5
2025-11-01,7,13777,0
2025-11-01,8,13777,0
2025-11-01,9,13777,1
2025-11-01,10,13777,0
2025-11-01,11,13777,4
2025-11-01,12,13777,4
2025-11-01,13,13777,3
2025-11-01,14,13777,5
2025-11-01,15,13777,2
2025-11-01,16,13777,5
2025-11-01,17,13777,3
2025-11-01,18,13777,0
2025-11-01,19,13777,5
2025-11-01,20,13777,2
2025-11-01,21,13777,1
2025-11-01,22,13777,3
2025-11-01,23,13777,3
2025-11-01,0,13778,2
2025-11-01,1,13778,1
2025-11-01,2,13778,1
2025-11-01,3,13778,3
2025-11-01,4,13778,1
2025-11-01,5,13778,0
2025-11-01,6,13778,0
2025-11-01,7,13778,3
2025-11-01,8,13778,3
2025-11-01,9,13778,1
2025-11-01,10,13778,2
2025-11-01,11,13778,3
2025-11-01,12,13778,4
2025-11-01,13,13778,2
2025-11-01,14,13778,2
2025-11-01,15,13778,4
2025-11-01,16,13778,1
2025-11-01,17,13778,2
2025-11-01,18,13778,3
2025-11-01,19,13778,4
2025-11-01,20,13778,3
2025-11-01,21,13778,3
2025-11-01,22,13778,2
2025-11-01,23,13778,1
2025-11-01,0,13779,4
2025-11-01,1,13779,2
2025-11-01,2,13779,2
2025-11-01,3,13779,5
2025-11-01,4,13779,3
2025-11-01,5,13779,2
2025-11-01,6,13779,3
2025-11-01,7,13779,2
2025-11-01,8,13779,1
2025-11-01,9,13779,0
2025-11-01,10,13779,2
2025-11-01,11,13779,2
2025-11-01,12,13779,1
2025-11-01,13,13779,1
2025-11-01,14,13779,3
2025-11-01,15,13779,3
2025-11-01,16,13779,2
2025-11-01,17,13779,4
2025-11-01,18,13779,3
2025-11-01,19,13779,1
2025-11-01,20,13779,1
2025-11-01,21,13779,5
2025-11-01,22,13779,0
2025-11-01,23,13779,3
2025-11-01,0,13780,3
2025-11-01,1,13780,4
2025-11-01,2,13780,1
2025-11-01,3,13780,2
2025-11-01,4,13780,3
2025-11-01,5,13780,3
2025-11-01,6,13780,2
2025-11-01,7,13780,3
2025-11-01,8,13780,2
2025-11-01,9,13780,3
2025-11-01,10,13780,1
2025-11-01,11,13780,2
2025-11-01,12,13780,1
2025-11-01,13,13780,2
2025-11-01,14,13780,2
2025-11-01,15,13780,4
2025-11-01,16,13780,2
2025-11-01,17,13780,4
2025-11-01,18,13780,7
2025-11-01,19,13780,0
2025-11-01,20,13780,3
2025-11-01,21,13780,0
2025-11-01,22,13780,1
2025-11-01,23,13780,1
2025-11-01,0,13834,3
2025-11-01,1,13834,3
2025-11-01,2,13834,2
2025-11-01,3,13834,1
2025-11-01,4,13834,3
2025-11-01,5,13834,2
2025-11-01,6,13834,3
2025-11-01,7,13834,2
2025-11-01,8,13834,2
2025-11-01,9,13834,1
2025-11-01,10,13834,1
2025-11-01,11,13834,3
2025-11-01,12,13834,2
2025-11-01,13,13834,2
2025-11-01,14,13834,5
2025-11-01,15,13834,4
2025-11-01,16,13834,0
2025-11-01,17,13834,3
2025-11-01,18,13834,1
2025-11-01,19,13834,5
2025-11-01,20,13834,1
2025-11-01,21,13834,3
2025-11-01,22,13834,2
2025-11-01,23,13834,2
2025-11-01,0,13835,2
2025-11-01,1,13835,1
2025-11-01,2,13835,2
2025-11-01,3,13835,3
2025-11-01,4,13835,1
2025-11-01,5,13835,3
2025-11-01,6,13835,1
2025-11-01,7,13835,3
2025-11-01,8,13835,3
2025-11-01,9,13835,1
2025-11-01,10,13835,4
2025-11-01,11,13835,0
2025-11-01,12,13835,5
2025-11-01,13,13835,0
2025-11-01,14,13835,0
2025-11-01,15,13835,2
2025-11-01,16,13835,2
2025-11-01,17,13835,4
2025-11-01,18,13835,4
2025-11-01,19,13835,3
2025-11-01,20,13835,1
2025-11-01,21,13835,2
2025-11-01,22,13835,1
2025-11-01,23,13835,1
2025-11-01,0,13836,6
2025-11-01,1,13836,4
2025-11-01,2,13836,2
2025-11-01,3,13836,1
2025-11-01,4,13836,0
2025-11-01,5,13836,2
2025-11-01,6,13836,3
2025-11-01,7,13836,4
2025-11-01,8,13836,2
2025-11-01,9,13836,2
2025-11-01,10,13836,1
2025-11-01,11,13836,1
2025-11-01,12,13836,4
2025-11-01,13,13836,2
2025-11-01,14,13836,0
2025-11-01,15,13836,5
2025-11-01,16,13836,2
2025-11-01,17,13836,1
2025-11-01,18,13836,3
2025-11-01,19,13836,4
2025-11-01,20,13836,0
2025-11-01,21,13836,4
2025-11-01,22,13836,2
2025-11-01,23,13836,1
2025-11-01,0,13837,2
2025-11-01,1,13837,1
2025-11-01,2,13837,1
2025-11-01,3,13837,2
2025-11-01,4,13837,1
2025-11-01,5,13837,6
2025-11-01,6,13837,1
2025-11-01,7,13837,5
2025-11-01,8,13837,4
2025-11-01,9,13837,1
2025-11-01,10,13837,2
2025-11-01,11,13837,3
2025-11-01,12,13837,1
2025-11-01,13,13837,2
2025-11-01,14,13837,3
2025-11-01,15,13837,4
2025-11-01,16,13837,0
2025-11-01,17,13837,1
2025-11-01,18,13837,4
2025-11-01,19,13837,2
2025-11-01,20,13837,5
2025-11-01,21,13837,4
2025-11-01,22,13837,5
2025-11-01,23,13837,2
2025-11-01,0,13838,2
2025-11-01,1,13838,1
2025-11-01,2,13838,2
2025-11-01,3,13838,5
2025-11-01,4,13838,2
2025-11-01,5,13838,0
2025-11-01,6,13838,2
2025-11-01,7,13838,5
2025-11-01,8,13838,1
2025-11-01,9,13838,4
2025-11-01,10,13838,1
2025-11-01,11,13838,2
2025-11-01,12,13838,1
2025-11-01,13,13838,2
2025-11-01,14,13838,3
2025-11-01,15,13838,1
2025-11-01,16,13838,2
2025-11-01,17,13838,2
2025-11-01,18,13838,2
2025-11-01,19,13838,1
2025-11-01,20,13838,3
2025-11-01,21,13838,2
2025-11-01,22,13838,2
2025-11-01,23,13838,1
2025-11-01,0,13840,0
2025-11-01,1,13840,3
2025-11-01,2,13840,2
2025-11-01,3,13840,5
2025-11-01,4,13840,4
2025-11-01,5,13840,3
2025-11-01,6,13840,1
2025-11-01,7,13840,4
2025-11-01,8,13840,0
2025-11-01,9,13840,0
2025-11-01,10,13840,2
2025-11-01,11,13840,5
2025-11-01,12,13840,2
2025-11-01,13,13840,3
2025-11-01,14,13840,1
2025-11-01,15,13840,3
2025-11-01,16,13840,5
2025-11-01,17,13840,2
2025-11-01,18,13840,3
2025-11-01,19,13840,2
2025-11-01,20,13840,0
2025-11-01,21,13840,2
2025-11-01,22,13840,2
2025-11-01,23,13840,2
2025-11-01,0,13841,1
2025-11-01,1,13841,0
2025-11-01,2,13841,1
2025-11-01,3,13841,3
2025-11-01,4,13841,1
2025-11-01,5,13841,1
2025-11-01,6,13841,3
2025-11-01,7,13841,3
2025-11-01,8,13841,1
2025-11-01,9,13841,1
2025-11-01,10,13841,5
2025-11-01,11,13841,3
2025-11-01,12,13841,1
2025-11-01,13,13841,1
2025-11-01,14,13841,2
2025-11-01,15,13841,1
2025-11-01,16,13841,3
2025-11-01,17,13841,5
2025-11-01,18,13841,3
2025-11-01,19,13841,3
2025-11-01,20,13841,1
2025-11-01,21,13841,1
2025-11-01,22,13841,1
2025-11-01,23,13841,1
2025-11-01,0,13842,3
2025-11-01,1,13842,5
2025-11-01,2,13842,3
2025-11-01,3,13842,2
2025-11-01,4,13842,0
2025-11-01,5,13842,1
2025-11-01,6,13842,1
2025-11-01,7,13842,1
2025-11-01,8,13842,1
2025-11-01,9,13842,7
2025-11-01,10,13842,1
2025-11-01,11,13842,3
2025-11-01,12,13842,5
2025-11-01,13,13842,2
2025-11-01,14,13842,8
2025-11-01,15,13842,14
2025-11-01,16,13842,1
2025-11-01,17,13842,7
2025-11-01,18,13842,6
2025-11-01,19,13842,6
2025-11-01,20,13842,9
2025-11-01,21,13842,5
2025-11-01,22,13842,2
2025-11-01,23,13842,0
2025-11-01,0,13897,0
2025-11-01,1,13897,0
2025-11-01,2,13897,2
2025-11-01,3,13897,3
2025-11-01,4,13897,0
2025-11-01,5,13897,2
2025-11-01,6,13897,0
2025-11-01,7,13897,1
2025-11-01,8,13897,1
2025-11-01,9,13897,3
2025-11-01,10,13897,3
2025-11-01,11,13897,4
2025-11-01,12,13897,3
2025-11-01,13,13897,4
2025-11-01,14,13897,3
2025-11-01,15,13897,3
2025-11-01,16,13897,2
2025-11-01,17,13897,2
2025-11-01,18,13897,4
2025-11-01,19,13897,0
2025-11-01,20,13897,4
2025-11-01,21,13897,2
2025-11-01,22,13897,2
2025-11-01,23,13897,1
2025-11-01,0,13899,0
2025-11-01,1,13899,0
2025-11-01,2,13899,0
2025-11-01,3,13899,0
2025-11-01,4,13899,5
2025-11-01,5,13899,2
2025-11-01,6,13899,1
2025-11-01,7,13899,1
2025-11-01,8,13899,2
2025-11-01,9,13899,1
2025-11-01,10,13899,3
2025-11-01,11,13899,2
2025-11-01,12,13899,2
2025-11-01,13,13899,3
2025-11-01,14,13899,2
2025-11-01,15,13899,6
2025-11-01,16,13899,4
2025-11-01,17,13899,1
2025-11-01,18,13899,1
2025-11-01,19,13899,3
2025-11-01,20,13899,3
2025-11-01,21,13899,4
2025-11-01,22,13899,1
2025-11-01,23,13899,4
2025-11-01,0,13900,3
2025-11-01,1,13900,2
2025-11-01,2,13900,2
2025-11-01,3,13900,1
2025-11-01,4,13900,1
2025-11-01,5,13900,2
2025-11-01,6,13900,4
2025-11-01,7,13900,4
2025-11-01,8,13900,3
2025-11-01,9,13900,2
2025-11-01,10,13900,1
2025-11-01,11,13900,2
2025-11-01,12,13900,4
2025-11-01,13,13900,0
2025-11-01,14,13900,0
2025-11-01,15,13900,2
2025-11-01,16,13900,6
2025-11-01,17,13900,0
2025-11-01,18,13900,1
2025-11-01,19,13900,0
2025-11-01,20,13900,4
2025-11-01,21,13900,4
2025-11-01,22,13900,2
2025-11-01,23,13900,1
2025-11-01,0,13901,1
2025-11-01,1,13901,1
2025-11-01,2,13901,3
2025-11-01,3,13901,1
2025-11-01,4,13901,2
2025-11-01,5,13901,1
2025-11-01,6,13901,2
2025-11-01,7,13901,2
2025-11-01,8,13901,1
2025-11-01,9,13901,0
2025-11-01,10,13901,1
2025-11-01,11,13901,0
2025-11-01,12,13901,3
2025-11-01,13,13901,1
2025-11-01,14,13901,2
2025-11-01,15,13901,4
2025-11-01,16,13901,1
2025-11-01,17,13901,1
2025-11-01,18,13901,7
2025-11-01,19,13901,3
2025-11-01,20,13901,0
2025-11-01,21,13901,1
2025-11-01,22,13901,2
2025-11-01,23,13901,3
2025-11-01,0,13902,0
2025-11-01,1,13902,1
2025-11-01,2,13902,3
2025-11-01,3,13902,2
2025-11-01,4,13902,2
2025-11-01,5,13902,3
2025-11-01,6,13902,1
2025-11-01,7,13902,3
2025-11-01,8,13902,0
2025-11-01,9,13902,1
2025-11-01,10,13902,4
2025-11-01,11,13902,2
2025-11-01,12,13902,4
2025-11-01,13,13902,0
2025-11-01,14,13902,4
2025-11-01,15,13902,1
2025-11-01,16,13902,0
2025-11-01,17,13902,2
2025-11-01,18,13902,2
2025-11-01,19,13902,6
2025-11-01,20,13902,3
2025-11-01,21,13902,0
2025-11-01,22,13902,2
2025-11-01,23,13902,2
2025-11-01,0,13956,3
2025-11-01,1,13956,2
2025-11-01,2,13956,5
2025-11-01,3,13956,4
2025-11-01,4,13956,1
2025-11-01,5,13956,2
2025-11-01,6,13956,3
2025-11-01,7,13956,2
2025-11-01,8,13956,1
2025-11-01,9,13956,1
2025-11-01,10,13956,2
2025-11-01,11,13956,7
2025-11-01,12,13956,2
2025-11-01,13,13956,3
2025-11-01,14,13956,5
2025-11-01,15,13956,1
2025-11-01,16,13956,2
2025-11-01,17,13956,7
2025-11-01,18,13956,1
2025-11-01,19,13956,2
2025-11-01,20,13956,3
2025-11-01,21,13956,4
2025-11-01,22,13956,3
2025-11-01,23,13956,3
2025-11-01,0,13957,2
2025-11-01,1,13957,1
2025-11-01,2,13957,4
2025-11-01,3,13957,1
2025-11-01,4,13957,1
2025-11-01,5,13957,0
2025-11-01,6,13957,2
2025-11-01,7,13957,1
2025-11-01,8,13957,4
2025-11-01,9,13957,1
2025-11-01,10,13957,1
2025-11-01,11,13957,2
2025-11-01,12,13957,3
2025-11-01,13,13957,2
2025-11-01,14,13957,1
2025-11-01,15,13957,2
2025-11-01,16,13957,2
2025-11-01,17,13957,3
2025-11-01,18,13957,1
2025-11-01,19,13957,5
2025-11-01,20,13957,2
2025-11-01,21,13957,4
2025-11-01,22,13957,2
2025-11-01,23,13957,4
2025-11-01,0,13958,4
2025-11-01,1,13958,1
2025-11-01,2,13958,3
2025-11-01,3,13958,3
2025-11-01,4,13958,2
2025-11-01,5,13958,1
2025-11-01,6,13958,3
2025-11-01,7,13958,5
2025-11-01,8,13958,2
2025-11-01,9,13958,2
2025-11-01,10,13958,4
2025-11-01,11,13958,3
2025-11-01,12,13958,1
2025-11-01,13,13958,3
2025-11-01,14,13958,3
2025-11-01,15,13958,2
2025-11-01,16,13958,2
2025-11-01,17,13958,6
2025-11-01,18,13958,1
2025-11-01,19,13958,4
2025-11-01,20,13958,8
2025-11-01,21,13958,5
2025-11-01,22,13958,5
2025-11-01,23,13958,3
2025-11-01,0,13960,1
2025-11-01,1,13960,2
2025-11-01,2,13960,2
2025-11-01,3,13960,2
2025-11-01,4,13960,2
2025-11-01,5,13960,1
2025-11-01,6,13960,3
2025-11-01,7,13960,6
2025-11-01,8,13960,2
2025-11-01,9,13960,3
2025-11-01,10,13960,1
2025-11-01,11,13960,1
2025-11-01,12,13960,0
2025-11-01,13,13960,8
2025-11-01,14,13960,3
2025-11-01,15,13960,2
2025-11-01,16,13960,2
2025-11-01,17,13960,2
2025-11-01,18,13960,1
2025-11-01,19,13960,3
2025-11-01,20,13960,3
2025-11-01,21,13960,1
2025-11-01,22,13960,3
2025-11-01,23,13960,3
2025-11-01,0,13961,1
2025-11-01,1,13961,1
2025-11-01,2,13961,4
2025-11-01,3,13961,3
2025-11-01,4,13961,2
2025-11-01,5,13961,2
2025-11-01,6,13961,1
2025-11-01,7,13961,1
2025-11-01,8,13961,9
2025-11-01,9,13961,0
2025-11-01,10,13961,1
2025-11-01,11,13961,3
2025-11-01,12,13961,2
2025-11-01,13,13961,4
2025-11-01,14,13961,1
2025-11-01,15,13961,3
2025-11-01,16,13961,1
2025-11-01,17,13961,2
2025-11-01,18,13961,2
2025-11-01,19,13961,5
2025-11-01,20,13961,4
2025-11-01,21,13961,5
2025-11-01,22,13961,0
2025-11-01,23,13961,2
2025-11-01,0,13962,0
2025-11-01,1,13962,2
2025-11-01,2,13962,0
2025-11-01,3,13962,0
2025-11-01,4,13962,2
2025-11-01,5,13962,0
2025-11-01,6,13962,3
2025-11-01,7,13962,2
2025-11-01,8,13962,6
2025-11-01,9,13962,2
2025-11-01,10,13962,1
2025-11-01,11,13962,3
2025-11-01,12,13962,4
2025-11-01,13,13962,3
2025-11-01,14,13962,1
2025-11-01,15,13962,3
2025-11-01,16,13962,2
2025-11-01,17,13962,4
2025-11-01,18,13962,3
2025-11-01,19,13962,5
2025-11-01,20,13962,3
2025-11-01,21,13962,3
2025-11-01,22,13962,1
2025-11-01,23,13962,0
2025-11-01,0,14016,3
2025-11-01,1,14016,3
2025-11-01,2,14016,4
2025-11-01,3,14016,4
2025-11-01,4,14016,0
2025-11-01,5,14016,3
2025-11-01,6,14016,1
2025-11-01,7,14016,3
2025-11-01,8,14016,4
2025-11-01,9,14016,4
2025-11-01,10,14016,1
2025-11-01,11,14016,1
2025-11-01,12,14016,3
2025-11-01,13,14016,6
2025-11-01,14,14016,5
2025-11-01,15,14016,3
2025-11-01,16,14016,2
2025-11-01,17,14016,0
2025-11-01,18,14016,0
2025-11-01,19,14016,1
2025-11-01,20,14016,6
2025-11-01,21,14016,1
2025-11-01,22,14016,1
2025-11-01,23,14016,1
2025-11-01,0,14017,3
2025-11-01,1,14017,0
2025-11-01,2,14017,2
2025-11-01,3,14017,2
2025-11-01,4,14017,3
2025-11-01,5,14017,3
2025-11-01,6,14017,4
2025-11-01,7,14017,6
2025-11-01,8,14017,1
2025-11-01,9,14017,0
2025-11-01,10,14017,1
2025-11-01,11,14017,1
2025-11-01,12,14017,4
2025-11-01,13,14017,2
2025-11-01,14,14017,4
2025-11-01,15,14017,2
2025-11-01,16,14017,3
2025-11-01,17,14017,2
2025-11-01,18,14017,2
2025-11-01,19,14017,0
2025-11-01,20,14017,3
2025-11-01,21,14017,3
2025-11-01,22,14017,3
2025-11-01,23,14017,4
2025-11-01,0,14019,0
2025-11-01,1,14019,3
2025-11-01,2,14019,5
2025-11-01,3,14019,2
2025-11-01,4,14019,1
2025-11-01,5,14019,9
2025-11-01,6,14019,10
2025-11-01,7,14019,15
2025-11-01,8,14019,26
2025-11-01,9,14019,33
2025-11-01,10,14019,30
2025-11-01,11,14019,36
2025-11-01,12,14019,31
2025-11-01,13,14019,30
2025-11-01,14,14019,40
2025-11-01,15,14019,39
2025-11-01,16,14019,35
2025-11-01,17,14019,44
2025-11-01,18,14019,35
2025-11-01,19,14019,44
2025-11-01,20,14019,33
2025-11-01,21,14019,27
2025-11-01,22,14019,9
2025-11-01,23,14019,7
2025-11-01,0,14020,0
2025-11-01,1,14020,0
2025-11-01,2,14020,0
2025-11-01,3,14020,3
2025-11-01,4,14020,2
2025-11-01,5,14020,4
2025-11-01,6,14020,2
2025-11-01,7,14020,6
2025-11-01,8,14020,3
2025-11-01,9,14020,1
2025-11-01,10,14020,0
2025-11-01,11,14020,2
2025-11-01,12,14020,1
2025-11-01,13,14020,3
2025-11-01,14,14020,1
2025-11-01,15,14020,1
2025-11-01,16,14020,0
2025-11-01,17,14020,2
2025-11-01,18,14020,2
2025-11-01,19,14020,1
2025-11-01,20,14020,2
2025-11-01,21,14020,1
2025-11-01,22,14020,2
2025-11-01,23,14020,2
2025-11-01,0,14021,10
2025-11-01,1,14021,10
2025-11-01,2,14021,13
2025-11-01,3,14021,3
2025-11-01,4,14021,8
2025-11-01,5,14021,21
2025-11-01,6,14021,21
2025-11-01,7,14021,51
2025-11-01,8,14021,62
2025-11-01,9,14021,73
2025-11-01,10,14021,91
2025-11-01,11,14021,65
2025-11-01,12,14021,81
2025-11-01,13,14021,90
2025-11-01,14,14021,87
2025-11-01,15,14021,83
2025-11-01,16,14021,87
2025-11-01,17,14021,108
2025-11-01,18,14021,117
2025-11-01,19,14021,110
2025-11-01,20,14021,82
2025-11-01,21,14021,60
2025-11-01,22,14021,24
2025-11-01,23,14021,20
2025-11-01,0,14022,1
2025-11-01,1,14022,3
2025-11-01,2,14022,1
2025-11-01,3,14022,4
2025-11-01,4,14022,5
2025-11-01,5,14022,4
2025-11-01,6,14022,2
2025-11-01,7,14022,2
2025-11-01,8,14022,1
2025-11-01,9,14022,2
2025-11-01,10,14022,1
2025-11-01,11,14022,0
2025-11-01,12,14022,4
2025-11-01,13,14022,4
2025-11-01,14,14022,4
2025-11-01,15,14022,2
2025-11-01,16,14022,1
2025-11-01,17,14022,3
2025-11-01,18,14022,2
2025-11-01,19,14022,3
2025-11-01,20,14022,1
2025-11-01,21,14022,4
2025-11-01,22,14022,3
2025-11-01,23,14022,1
2025-11-01,0,14023,2
2025-11-01,1,14023,2
2025-11-01,2,14023,5
2025-11-01,3,14023,2
2025-11-01,4,14023,5
2025-11-01,5,14023,0
2025-11-01,6,14023,2
2025-11-01,7,14023,8
2025-11-01,8,14023,1
2025-11-01,9,14023,4
2025-11-01,10,14023,4
2025-11-01,11,14023,4
2025-11-01,12,14023,9
2025-11-01,13,14023,6
2025-11-01,14,14023,1
2025-11-01,15,14023,6
2025-11-01,16,14023,7
2025-11-01,17,14023,7
2025-11-01,18,14023,5
2025-11-01,19,14023,6
2025-11-01,20,14023,5
2025-11-01,21,14023,4
2025-11-01,22,14023,4
2025-11-01,23,14023,1
2025-11-01,0,14024,4
2025-11-01,1,14024,1
2025-11-01,2,14024,2
2025-11-01,3,14024,0
2025-11-01,4,14024,1
2025-11-01,5,14024,4
2025-11-01,6,14024,4
2025-11-01,7,14024,2
2025-11-01,8,14024,1
2025-11-01,9,14024,3
2025-11-01,10,14024,1
2025-11-01,11,14024,3
2025-11-01,12,14024,1
2025-11-01,13,14024,4
2025-11-01,14,14024,2
2025-11-01,15,14024,3
2025-11-01,16,14024,1
2025-11-01,17,14024,4
2025-11-01,18,14024,3
2025-11-01,19,14024,2
2025-11-01,20,14024,2
2025-11-01,21,14024,1
2025-11-01,22,14024,2
2025-11-01,23,14024,2
2025-11-01,0,14028,1
2025-11-01,1,14028,4
2025-11-01,2,14028,1
2025-11-01,3,14028,1
2025-11-01,4,14028,3
2025-11-01,5,14028,1
2025-11-01,6,14028,3
2025-11-01,7,14028,2
2025-11-01,8,14028,2
2025-11-01,9,14028,2
2025-11-01,10,14028,3
2025-11-01,11,14028,2
2025-11-01,12,14028,1
2025-11-01,13,14028,4
2025-11-01,14,14028,2
2025-11-01,15,14028,0
2025-11-01,16,14028,2
2025-11-01,17,14028,5
2025-11-01,18,14028,2
2025-11-01,19,14028,1
2025-11-01,20,14028,1
2025-11-01,21,14028,3
2025-11-01,22,14028,2
2025-11-01,23,14028,7
2025-11-01,0,14029,6
2025-11-01,1,14029,6
2025-11-01,2,14029,0
2025-11-01,3,14029,2
2025-11-01,4,14029,2
2025-11-01,5,14029,4
2025-11-01,6,14029,2
2025-11-01,7,14029,2
2025-11-01,8,14029,3
2025-11-01,9,14029,2
2025-11-01,10,14029,1
2025-11-01,11,14029,2
2025-11-01,12,14029,5
2025-11-01,13,14029,6
2025-11-01,14,14029,1
2025-11-01,15,14029,3
2025-11-01,16,14029,4
2025-11-01,17,14029,3
2025-11-01,18,14029,1
2025-11-01,19,14029,4
2025-11-01,20,14029,0
2025-11-01,21,14029,1
2025-11-01,22,14029,1
2025-11-01,23,14029,1
2025-11-01,0,14030,0
2025-11-01,1,14030,3
2025-11-01,2,14030,0
2025-11-01,3,14030,5
2025-11-01,4,14030,4
2025-11-01,5,14030,5
2025-11-01,6,14030,2
2025-11-01,7,14030,1
2025-11-01,8,14030,1
2025-11-01,9,14030,3
2025-11-01,10,14030,3
2025-11-01,11,14030,2
2025-11-01,12,14030,0
2025-11-01,13,14030,1
2025-11-01,14,14030,2
2025-11-01,15,14030,4
2025-11-01,16,14030,3
2025-11-01,17,14030,0
2025-11-01,18,14030,2
2025-11-01,19,14030,1
2025-11-01,20,14030,1
2025-11-01,21,14030,5
2025-11-01,22,14030,1
2025-11-01,23,14030,1
2025-11-01,0,14031,0
2025-11-01,1,14031,1
2025-11-01,2,14031,0
2025-11-01,3,14031,0
2025-11-01,4,14031,2
2025-11-01,5,14031,5
2025-11-01,6,14031,3
2025-11-01,7,14031,1
2025-11-01,8,14031,4
2025-11-01,9,14031,2
2025-11-01,10,14031,2
2025-11-01,11,14031,0
2025-11-01,12,14031,3
2025-11-01,13,14031,2
2025-11-01,14,14031,3
2025-11-01,15,14031,0
2025-11-01,16,14031,4
2025-11-01,17,14031,2
2025-11-01,18,14031,1
2025-11-01,19,14031,2
2025-11-01,20,14031,4
2025-11-01,21,14031,1
2025-11-01,22,14031,3
2025-11-01,23,14031,2
2025-11-01,0,14033,1
2025-11-01,1,14033,2
2025-11-01,2,14033,5
2025-11-01,3,14033,5
2025-11-01,4,14033,3
2025-11-01,5,14033,0
2025-11-01,6,14033,3
2025-11-01,7,14033,2
2025-11-01,8,14033,2
2025-11-01,9,14033,1
2025-11-01,10,14033,2
2025-11-01,11,14033,4
2025-11-01,12,14033,0
2025-11-01,13,14033,1
2025-11-01,14,14033,4
2025-11-01,15,14033,2
2025-11-01,16,14033,5
2025-11-01,17,14033,5
2025-11-01,18,14033,4
2025-11-01,19,14033,2
2025-11-01,20,14033,4
2025-11-01,21,14033,1
2025-11-01,22,14033,1
2025-11-01,23,14033,1
2025-11-01,0,14036,4
2025-11-01,1,14036,1
2025-11-01,2,14036,2
2025-11-01,3,14036,2
2025-11-01,4,14036,2
2025-11-01,5,14036,1
2025-11-01,6,14036,2
2025-11-01,7,14036,3
2025-11-01,8,14036,0
2025-11-01,9,14036,2
2025-11-01,10,14036,1
2025-11-01,11,14036,6
2025-11-01,12,14036,2
2025-11-01,13,14036,6
2025-11-01,14,14036,2
2025-11-01,15,14036,5
2025-11-01,16,14036,1
2025-11-01,17,14036,1
2025-11-01,18,14036,4
2025-11-01,19,14036,1
2025-11-01,20,14036,2
2025-11-01,21,14036,1
2025-11-01,22,14036,2
2025-11-01,23,14036,2
2025-11-01,0,14037,1
2025-11-01,1,14037,1
2025-11-01,2,14037,2
2025-11-01,3,14037,1
2025-11-01,4,14037,2
2025-11-01,5,14037,3
2025-11-01,6,14037,3
2025-11-01,7,14037,3
2025-11-01,8,14037,2
2025-11-01,9,14037,0
2025-11-01,10,14037,3
2025-11-01,11,14037,2
2025-11-01,12,14037,1
2025-11-01,13,14037,3
2025-11-01,14,14037,2
2025-11-01,15,14037,7
2025-11-01,16,14037,1
2025-11-01,17,14037,2
2025-11-01,18,14037,0
2025-11-01,19,14037,3
2025-11-01,20,14037,3
2025-11-01,21,14037,0
2025-11-01,22,14037,5
2025-11-01,23,14037,1
2025-11-01,0,14038,1
2025-11-01,1,14038,2
2025-11-01,2,14038,1
2025-11-01,3,14038,4
2025-11-01,4,14038,1
2025-11-01,5,14038,1
2025-11-01,6,14038,0
2025-11-01,7,14038,2
2025-11-01,8,14038,2
2025-11-01,9,14038,2
2025-11-01,10,14038,1
2025-11-01,11,14038,2
2025-11-01,12,14038,2
2025-11-01,13,14038,3
2025-11-01,14,14038,3
2025-11-01,15,14038,2
2025-11-01,16,14038,5
2025-11-01,17,14038,1
2025-11-01,18,14038,1
2025-11-01,19,14038,2
2025-11-01,20,14038,1
2025-11-01,21,14038,1
2025-11-01,22,14038,4
2025-11-01,23,14038,3
2025-11-01,0,14041,4
2025-11-01,1,14041,2
2025-11-01,2,14041,2
